Time	Sample	Type	chan	num	Aux
07:21.744	110436	|	1	0	
07:22.288	110572	|	1	0	
07:23.480	110870	N	1	0	
07:24.104	111026	|	1	0	
07:25.224	111306	N	1	0	
07:25.496	111374	|	1	0	
07:26.056	111514	N	1	0	
07:26.416	111604	N	1	0	
07:26.928	111732	N	1	0	
07:27.780	111945	N	1	0	
07:28.608	112152	N	1	0	
07:29.464	112366	N	1	0	
07:30.300	112575	|	1	0	
07:31.124	112781	N	1	0	
07:31.584	112896	N	1	0	
07:31.968	112992	N	1	0	
07:32.816	113204	|	1	0	
07:33.456	113364	|	1	0	
07:33.956	113489	N	1	0	
07:34.480	113620	N	1	0	
07:35.308	113827	|	1	0	
07:35.900	113975	|	1	0	
07:36.696	114174	|	1	0	
07:37.616	114404	N	1	0	
07:38.568	114642	N	1	0	
07:38.772	114693	|	1	0	
07:40.184	115046	N	1	0	
07:40.992	115248	|	1	0	
07:41.800	115450	N	1	0	
07:42.376	115594	|	1	0	
07:44.192	116048	N	1	0	
07:44.988	116247	|	1	0	
07:47.732	116933	|	1	0	
07:48.252	117063	N	1	0	
07:49.084	117271	N	1	0	
07:49.916	117479	N	1	0	
07:50.756	117689	N	1	0	
07:51.584	117896	N	1	0	
07:52.424	118106	N	1	0	
07:53.244	118311	N	1	0	
07:54.076	118519	N	1	0	
07:54.916	118729	N	1	0	
07:55.740	118935	N	1	0	
07:56.568	119142	N	1	0	
07:57.388	119347	N	1	0	
07:58.192	119548	N	1	0	
07:59.036	119759	N	1	0	
07:59.852	119963	N	1	0	
08:00.668	120167	N	1	0	
08:01.476	120369	N	1	0	
08:02.300	120575	N	1	0	
08:03.120	120780	N	1	0	
08:03.948	120987	N	1	0	
08:04.776	121194	N	1	0	
08:05.592	121398	N	1	0	
08:06.412	121603	N	1	0	
08:07.272	121818	N	1	0	
08:08.088	122022	N	1	0	
08:08.944	122236	N	1	0	
08:09.768	122442	N	1	0	
08:10.624	122656	N	1	0	
08:11.456	122864	N	1	0	
08:12.308	123077	N	1	0	
08:12.516	123129	N	1	0	
08:12.896	123224	|	1	0	
08:13.460	123365	|	1	0	
08:14.832	123708	N	1	0	
08:15.636	123909	N	1	0	
08:16.436	124109	N	1	0	
08:16.728	124182	|	1	0	
08:18.056	124514	N	1	0	
08:18.932	124733	N	1	0	
08:19.580	124895	N	1	0	
08:20.540	125135	|	1	0	
08:22.012	125503	N	1	0	
08:22.468	125617	|	1	0	
08:22.924	125731	|	1	0	
08:24.528	126132	N	1	0	
08:24.852	126213	N	1	0	
08:25.308	126327	N	1	0	
08:26.104	126526	N	1	0	
08:26.892	126723	N	1	0	
08:27.684	126921	N	1	0	
08:28.476	127119	N	1	0	
08:29.276	127319	N	1	0	
08:30.068	127517	N	1	0	
08:30.860	127715	N	1	0	
08:31.656	127914	N	1	0	
08:32.440	128110	N	1	0	
08:33.220	128305	N	1	0	
08:33.992	128498	N	1	0	
08:34.768	128692	N	1	0	
08:35.560	128890	N	1	0	
08:36.336	129084	N	1	0	
08:37.108	129277	N	1	0	
08:37.876	129469	N	1	0	
08:38.576	129644	N	1	0	
08:39.404	129851	N	1	0	
08:40.168	130042	N	1	0	
08:40.944	130236	N	1	0	
08:41.716	130429	N	1	0	
08:42.496	130624	N	1	0	
08:43.284	130821	N	1	0	
